"energy","tempo","danceability","playlist_genre","loudness","liveness","valence","track_artist","time_signature","speechiness","track_name","instrumentalness","key","acousticness","playlist_subgenre","song_id"
"767","160084","718","hip-hop","-5641","114","519","Lil Skies","4","166","Lust","0","9","138","melodic","1545"
"653","150097","547","hip-hop","-3875","103","163","Post Malone, Young Thug","4","81","Goodbyes (feat. Young Thug)","0","5","456","melodic","1546"
"534","93924","832","hip-hop","-7813","165","116","Polo G","4","253","Martin & Gina","0","1","345","melodic","1547"
"662","112509","897","hip-hop","-6903","534","39","Lil Baby, Gunna","4","292","Drip Too Hard (Lil Baby & Gunna)","0","1","852","melodic","1548"
"515","1201","567","hip-hop","-10265","78","321","Lil Tjay","1","247","F.N","0","6","354","melodic","1549"
"651","163935","665","hip-hop","-5515","896","237","Juice WRLD","4","156","Lean Wit Me","0","1","414","melodic","1550"
"55","12413","629","hip-hop","-6772","95","154","Lil Uzi Vert","4","543","Conceited","0","0","152","melodic","1551"
"671","179987","684","hip-hop","-6424","769","45","Lil Tecca, Juice WRLD","4","289","Ransom (with Juice WRLD) - Remix","0","2","119","melodic","1552"
"8","139918","498","hip-hop","-2665","147","272","Post Malone, Ozzy Osbourne, Travis Scott","4","503","Take What You Want (feat. Ozzy Osbourne & Travis Scott)","0","1","903","melodic","1553"
"54","143968","634","hip-hop","-7002","302","543","Lil Peep, Lil Tracy","4","777","witchblades","0","8","223","melodic","1554"
"545","97008","809","hip-hop","-6678","151","244","Mustard, Roddy Ricch","4","734","Ballin' (with Roddy Ricch)","0","7","392","melodic","1555"
"369","140004","735","hip-hop","-9682","126","235","YNW Melly","4","688","Suicidal","0","9","334","melodic","1556"
"662","150047","709","hip-hop","-455","108","439","Juice WRLD","4","767","Flaws And Sins","0","8","966","melodic","1557"
"75","155096","732","hip-hop","-6366","109","401","Lil Uzi Vert","4","231","XO Tour Llif3","0","11","264","melodic","1558"
"588","114929","712","hip-hop","-5332","21","471","Lil Tecca","4","543","Down With Me","0","9","112","melodic","1559"
"538","99952","829","hip-hop","-7359","103","389","Post Malone","4","212","Wow.","0,000188","11","137","melodic","1560"
"507","130007","872","hip-hop","-6323","111","506","Gunna","4","72","HIM ALL ALONG","0","4","195","melodic","1561"
"631","105989","648","hip-hop","-5662","12","142","Travis Scott, Justin Bieber, Young Thug","4","104","Maria I'm Drunk (feat. Justin Bieber & Young Thug)","0","4","38","melodic","1562"
"646","127978","946","hip-hop","-6604","643","961","A Boogie Wit da Hoodie","4","21","Still Think About You","0","5","219","melodic","1563"
"814","144991","625","hip-hop","-5181","158","535","Juice WRLD, Marshmello","4","657","Come & Go (with Marshmello)","0","0","172","melodic","1564"
"779","123013","724","hip-hop","-5412","127","53","Lil Tecca","4","807","500lbs","0","7","98","melodic","1565"
"763","120042","695","hip-hop","-3497","863","551","Post Malone","4","396","Circles","242","0","189","melodic","1566"
"782","9403","701","hip-hop","-4987","124","57","Baby Keem","4","138","16","0,000231","1","918","melodic","1567"
"88","169949","49","hip-hop","-4856","103","392","Post Malone","4","435","Chemical","0","2","154","melodic","1568"
"551","113535","748","korean","-9054","943","65","Stevie Wonder","4","239","I Just Called To Say I Love You","0,000157","1","243","drama","1569"
"526","124709","558","korean","-4686","126","202","CHANYEOL, Punch","4","33","Stay With Me","0","0","431","drama","1570"
"614","136628","553","korean","-5098","811","345","George Benson","4","306","Nothing's Gonna Change My Love for You","0","1","764","drama","1571"
"506","133403","469","korean","-6283","102","217","ECLIPSE","4","291","Sudden Shower","0","0","587","drama","1572"
"384","139009","437","korean","-8384","121","181","V","4","42","Christmas Tree","0,00233","5","699","drama","1573"
"557","114019","815","korean","-7166","89","482","YEONJUN","4","318","Boyfriend","0","5","109","drama","1574"
"326","134049","46","korean","-8226","874","214","Crush","4","304","Love You With All My Heart","0","4","763","drama","1575"
"76","130096","512","korean","-5889","103","495","Jung Kook","4","682","Stay Alive (Prod. SUGA of BTS)","0","2","299","drama","1576"
"645","85046","714","world","-5493","942","434","Bad Bunny","4","514","Me Fui de Vacaciones","83","10","229","throat singing","1577"
"321","110827","68","world","-10944","125","416","Jósean Log","4","376","Chachachá","0,000467","5","791","throat singing","1578"
"499","9399","796","world","-6166","867","798","Los Ángeles Azules, Natalia Lafourcade","4","404","Nunca Es Suficiente","0","2","392","throat singing","1579"
"588","79989","675","world","-7168","95","879","Calle 13","4","177","Muerte En Hawaii","0","3","789","throat singing","1580"
"533","13002","645","folk","-1165","2","349","Yaelokre","4","351","Harpy Hare","0,000708","2","644","nordic","1581"
"615","8407","775","hip-hop","-5682","595","918","Dhanda Nyoliwala","4","368","Russian Bandana","0","1","304","desi","1582"
"798","86638","509","hip-hop","-4472","203","48","Karan Aujla","4","235","Sifar Safar","0","2","625","desi","1583"
"606","175917","656","hip-hop","-5948","105","38","Dhanda Nyoliwala","4","363","Knife Brows","0","9","335","desi","1584"
"702","180219","711","hip-hop","-10048","932","674","Shubh, Ikky","4","233","Baller","163","5","487","desi","1585"
"78","171285","461","hip-hop","-5004","181","448","Karan Aujla, Mxrci","4","363","Winning Speech","0","11","128","desi","1586"
"431","940","881","hip-hop","-11093","113","246","Shubh","4","914","Still Rollin","18","6","182","desi","1587"
"455","99958","796","hip-hop","-7763","156","352","Prabh Singh, Jay Trak, Rooh Sandhu","4","997","09:45","0,000359","1","637","desi","1588"
"362","115974","967","hip-hop","-11374","124","633","Shubh","4","159","Dior","637","5","514","desi","1589"
"627","89998","742","hip-hop","-8939","269","356","Shubh","4","533","Cheques","0,00123","4","262","desi","1590"
"572","88041","742","hip-hop","-8163","318","644","Shubh","4","743","MVP","428","7","391","desi","1591"
"684","100042","769","hip-hop","-6113","18","483","Sukha, Chani Nattan, Prodgk, Gurlez Akhtar","4","148","8 ASLE","0","10","977","desi","1592"
"566","85953","794","hip-hop","-835","151","68","Shubh","4","602","King Shit","168","11","301","desi","1593"
"512","144926","848","hip-hop","-7757","101","881","Shubh","4","118","One Love","645","7","284","desi","1594"
"75","139979","831","hip-hop","-542","111","662","Karan Aujla","4","153","On Top","0","10","188","desi","1595"
"733","92969","864","hip-hop","-3292","166","183","AP Dhillon","4","713","Old Money","175","4","144","desi","1596"
"356","83679","708","hip-hop","-9738","112","569","AUR","4","75","Tu hai kahan","0,00654","1","437","desi","1597"
"718","89906","716","hip-hop","-5348","192","91","Shubh","4","148","Bandana","0","6","452","desi","1598"
"745","180098","464","hip-hop","-3202","363","262","Hanumankind, Kalmi","4","161","Big Dawgs","0","4","235","desi","1599"
"661","7671","836","reggae","-6502","449","753","Damian Marley","4","338","Welcome To Jamrock","0","7","208","fusion","1600"
"782","119992","727","electronic","-8529","225","655","Adam Port, Stryv, Keinemusik, Orso, Malachiii","4","42","Move","336","8","563","afro house","1601"
"787","119996","704","electronic","-6751","159","31","HUGEL, Topic, Arash, Daecolm","4","462","I Adore You (feat. Daecolm)","538","11","926","afro house","1602"
"577","119986","795","electronic","-9638","51","206","MoBlack, Salif Keita, Benja (NL), Franc Fala, Cesária Evora","4","648","Yamore","147","1","263","afro house","1603"
"872","122028","43","electronic","-7821","119","136","Alex Wann, Route 94, Jess Glynne","4","522","My Love (2024)","879","1","118","afro house","1604"
"946","120036","542","electronic","-6048","107","229","HUGEL, Diplo, Malou, Yuna","4","425","Forever (feat. Malou & Yuna)","632","9","312","afro house","1605"
"797","122011","702","electronic","-6635","179","356","Disclosure, Eliza Doolittle, Rivo","4","557","You & Me - Rivo Remix","495","10","583","afro house","1606"
"723","123993","787","electronic","-6995","85","579","Wakyin, Carlos Vives","4","152","Beso (Fruta Fresca)","447","10","509","afro house","1607"
"879","123004","741","electronic","-6132","126","362","James Mac, Vall, Rosalie","4","425","The Boy Is Mine","433","1","841","afro house","1608"
"57","121843","655","electronic","-11475","105","487","Gordo, Drake","4","487","Sideways","43","5","527","afro house","1609"
"637","120033","847","electronic","-8751","121","509","Zerb, Sofiya Nzau","4","587","Mwaki","201","7","201","afro house","1610"
"83","12097","808","electronic","-8238","403","465","RAFFA GUIDO","4","356","Famax - Edit","809","1","575","afro house","1611"
"516","87587","27","classical","-33766","112","199","Fabrizio Paterlini","4","442","Waltz","953","8","986","neo-classical","1612"
"582","132614","191","classical","-25398","941","454","Ludovico Einaudi","1","578","Nuvole Bianche","89","8","961","neo-classical","1613"
"146","17213","265","classical","-21134","104","416","Gibran Alcocer","5","323","Idea 1","893","8","985","neo-classical","1614"
"559","95217","396","classical","-20707","11","278","Ben Crosland","1","599","Oceans Apart","935","9","987","neo-classical","1615"
"138","128563","34","classical","-2495","112","325","Gibran Alcocer","4","357","Idea 9","846","2","984","neo-classical","1616"
"968","62881","286","classical","-16806","861","395","Hans Zimmer","4","323","Time","696","7","178","neo-classical","1617"
"874","91038","532","electronic","-5183","452","361","Kavinsky","4","482","Nightcall","12","9","842","vaporwave","1618"
"149","82019","485","electronic","-20394","102","112",".diedlonely, énouement","4","282","stellar","917","8","886","vaporwave","1619"
"823","67238","252","electronic","-27338","857","381","leadwave","4","344","memories","928","5","951","vaporwave","1620"
"855","117987","534","electronic","-7578","996","601","Pastel Ghost","4","342","Iris","893","8","43","vaporwave","1621"
"641","141931","529","electronic","-678","102","89","Clams Casino, Imogen Heap","4","336","I'm God","76","2","711","vaporwave","1622"
"754","170084","564","electronic","-8849","224","457","Home","5","646","Resonance","84","8","424","vaporwave","1623"
"715","113861","552","electronic","-9291","669","858","Macabre Plaza","4","524","A Bird's Last Look","702","2","286","vaporwave","1624"
"687","106896","605","electronic","-13928","104","12","Daft Punk","4","45","Veridis Quo","949","9","479","vaporwave","1625"
"91","130032","528","electronic","-7309","938","137","Pastel Ghost","4","366","Dark Beach","764","9","346","vaporwave","1626"
"573","14004","911","hip-hop","-743","403","972","Central Cee","4","288","Doja","0","6","38","drill","1627"
"413","14605","747","hip-hop","-11197","17","481","Central Cee","4","488","LET GO","0","2","848","drill","1628"
"332","141849","885","hip-hop","-862","119","423","Nemzzz","4","848","2MS","0","1","185","drill","1629"
"674","140065","922","hip-hop","-4429","128","726","Dave, Central Cee","4","366","UK Rap","0,000307","1","323","drill","1630"
"731","149987","583","rock","-618","238","446","Café Tacvba","4","271","Eres","136","9","107","spanish","1631"
"731","97007","751","rock","-4419","556","973","Juanes","4","308","La Camisa Negra","0","6","838","spanish","1632"
"84","97027","673","rock","-3564","965","94","Juanes","4","559","A Dios Le Pido","0","7","683","spanish","1633"
"758","129944","696","rock","-6077","189","858","Juanes","4","263","Es Por Ti","0,00309","4","172","spanish","1634"
"447","121989","657","rock","-13148","995","523","Los Enanitos Verdes","4","303","Luz De Dia","105","0","478","spanish","1635"
"777","123003","649","rock","-3546","115","667","Reik","4","397","Inolvidable","0,00343","7","738","spanish","1636"
"592","170391","332","rock","-6127","109","31","Camila","3","371","Mientes","0","1","824","spanish","1637"
"523","17385","452","rock","-6453","233","363","Camila","3","625","Todo Cambió","0","5","563","spanish","1638"
"715","84098","487","rock","-4417","195","638","Juanes, Nelly Furtado","4","519","Fotografía","0","7","294","spanish","1639"
"659","106196","648","rock","-6369","19","532","Jaguares","4","259","Te Lo Pido por Favor","307","2","115","spanish","1640"
"85","125796","374","rock","-5657","116","348","Heroes Del Silencio","4","404","Maldito duende","0","4","904","spanish","1641"
"643","76979","601","rock","-4581","283","387","Juanes","4","272","Nada Valgo Sin Tu Amor","0","0","155","spanish","1642"
"479","123217","425","rock","-1222","378","279","Caifanes","4","419","La Célula Que Explota","109","2","44","spanish","1643"
"553","126043","487","rock","-11197","992","699","Caifanes","4","425","Afuera","0,00281","6","209","spanish","1644"
"358","145751","715","rock","-15522","104","742","Jarabe De Palo","4","33","Agua","133","5","743","spanish","1645"
"759","124725","791","rock","-567","993","917","Café Tacvba","4","37","Como te extraño mi amor","0,00444","9","823","spanish","1646"
"936","172547","594","rock","-4722","191","39","Hombres G","4","944","Devuélveme a mi chica","351","9","224","spanish","1647"
"735","12357","714","rock","-7125","115","68","Los Enanitos Verdes","4","306","Lamento Boliviano","622","4","176","spanish","1648"
"631","112481","781","rock","-7615","827","909","Hombres G","3","307","Te quiero","285","2","533","spanish","1649"
"854","148003","634","rock","-3444","664","564","Maná","4","369","Clavado en Un Bar","0,000249","11","737","spanish","1650"
"879","133946","742","indian","-4274","981","936","Akon, Hamsika Iyer","4","328","Chammak Challo","0,000717","0","696","workout","1651"
"824","172006","77","indian","-6491","318","49","Badshah, Diljit Dosanjh, Aastha Gill","4","851","Proper Patola","0","1","485","workout","1652"
"809","116015","732","electronic","-7264","642","253","Stromae","4","878","Papaoutai","0","10","266","french","1653"
"797","97988","811","electronic","-5428","112","541","Aya Nakamura","4","165","Djadja","0","5","617","french","1654"
"807","155397","525","electronic","-6366","504","741","Zaz","4","725","Je veux","0","2","251","french","1655"
"593","119958","79","electronic","-9204","65","72","Stromae","4","776","Alors on danse - Radio Edit","202","1","983","french","1656"
"831","132029","798","electronic","-4481","112","721","Soolking, Gazo","4","171","Casanova","0,00587","7","697","french","1657"
"913","12358","606","electronic","-6039","34","838","Desireless","4","351","Voyage voyage","696","8","246","french","1658"
"449","114924","669","electronic","-7658","729","327","Indila","4","49","Dernière danse","0","0","184","french","1659"
"255","95978","375","electronic","-12279","845","331","Indila","3","377","Love Story","0","10","815","french","1660"
"629","70568","513","electronic","-9055","146","498","Stromae","4","19","Formidable","0","4","986","french","1661"
"583","126036","793","electronic","-5973","253","97","Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa","4","247","Petit génie","0,00107","1","106","french","1662"
"681","101005","798","electronic","-4818","137","434","SativaMusic, Morad, GIMS","4","722","Seya","197","10","219","french","1663"
"638","10996","701","electronic","-9061","279","646","Stromae","4","165","Tous les mêmes","219","5","223","french","1664"
